ID,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role,PersonalityType
5103,1,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5104,0,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5105,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5106,2,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5107,4,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5108,5,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5109,1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5110,0,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5111,3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5112,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5113,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5114,4,5,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5115,4,1,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5116,4,0,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5117,4,3,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5118,4,2,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5119,5,4,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5120,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5121,5,1,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5122,5,0,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5123,5,3,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5124,5,2,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5125,1,4,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5126,1,5,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5127,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5128,1,0,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5129,1,3,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5130,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5131,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5132,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5133,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5134,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5135,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5136,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5137,3,4,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5138,3,5,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5139,3,1,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5140,3,0,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5141,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5142,3,2,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5143,2,4,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5144,2,5,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5145,2,1,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5146,2,0,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5147,2,3,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5148,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5149,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5150,4,4,5,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5151,4,4,1,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5152,4,4,0,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5153,4,4,3,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5154,4,4,2,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5155,5,5,4,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5156,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5157,5,5,1,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5158,5,5,0,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5159,5,5,3,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5160,5,5,2,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5161,1,1,4,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5162,1,1,5,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5163,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5164,1,1,0,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5165,1,1,3,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5166,1,1,2,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5167,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5168,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5169,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5170,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5171,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5172,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5173,3,3,4,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5174,3,3,5,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5175,3,3,1,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5176,3,3,0,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5177,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5178,3,3,2,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5179,2,2,4,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5180,2,2,5,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5181,2,2,1,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5182,2,2,0,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5183,2,2,3,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5184,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5185,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5186,4,4,4,5,4,4,4,4,4,6,4,4,4,4,4,4,4,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5187,4,4,4,1,4,4,4,4,4,6,4,4,4,4,4,4,4,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5188,4,4,4,0,4,4,4,4,4,6,4,4,4,4,4,4,4,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5189,4,4,4,3,4,4,4,4,4,6,4,4,4,4,4,4,4,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5190,4,4,4,2,4,4,4,4,4,6,4,4,4,4,4,4,4,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5191,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,5,5,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5192,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5193,5,5,5,1,5,5,5,5,5,6,5,5,5,5,5,5,5,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5194,5,5,5,0,5,5,5,5,5,6,5,5,5,5,5,5,5,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5195,5,5,5,3,5,5,5,5,5,6,5,5,5,5,5,5,5,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5196,5,5,5,2,5,5,5,5,5,6,5,5,5,5,5,5,5,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5197,1,1,1,4,1,1,1,1,1,6,1,1,1,1,1,1,1,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5198,1,1,1,5,1,1,1,1,1,6,1,1,1,1,1,1,1,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5199,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5200,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5201,1,1,1,3,1,1,1,1,1,6,1,1,1,1,1,1,1,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5202,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5203,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5204,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5205,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5206,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5207,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5208,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5209,3,3,3,4,3,3,3,3,3,6,3,3,3,3,3,3,3,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5210,3,3,3,5,3,3,3,3,3,6,3,3,3,3,3,3,3,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5211,3,3,3,1,3,3,3,3,3,6,3,3,3,3,3,3,3,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5212,3,3,3,0,3,3,3,3,3,6,3,3,3,3,3,3,3,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5213,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5214,3,3,3,2,3,3,3,3,3,6,3,3,3,3,3,3,3,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5215,2,2,2,4,2,2,2,2,2,6,2,2,2,2,2,2,2,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5216,2,2,2,5,2,2,2,2,2,6,2,2,2,2,2,2,2,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5217,2,2,2,1,2,2,2,2,2,6,2,2,2,2,2,2,2,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5218,2,2,2,0,2,2,2,2,2,6,2,2,2,2,2,2,2,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5219,2,2,2,3,2,2,2,2,2,6,2,2,2,2,2,2,2,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5220,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5221,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
5222,4,4,4,4,5,4,4,4,4,6,4,4,4,4,4,4,4,0.871692557,0.302494143,0.233009053,0.059781913,0.513302888,0.036529242,0.390881542,0.143903551,0.272436921,0.221903097,Technical Writer,HLLLL
5223,4,4,4,4,1,4,4,4,4,6,4,4,4,4,4,4,4,0.659589546,0.470072343,0.447807821,0.178701035,0.684597296,0.201626205,0.330299177,0.180691432,0.328565328,0.281113762,Technical Writer,LHHHH
5224,4,4,4,4,0,4,4,4,4,6,4,4,4,4,4,4,4,0.765589964,0.502957144,0.636764161,0.351640766,0.606099465,0.158906331,0.43949041,0.183881547,0.40723726,0.32007838,Technical Writer,HHHHL
5225,4,4,4,4,3,4,4,4,4,6,4,4,4,4,4,4,4,0.855838546,0.324824763,0.573834815,0.192301733,0.482306573,0.045603331,0.385590022,0.218677208,0.314607716,0.161230504,Technical Writer,HLHHL
5226,4,4,4,4,2,4,4,4,4,6,4,4,4,4,4,4,4,0.817302555,0.68910907,0.320097582,0.110880961,0.812133312,0.099970149,0.197148358,0.066160571,0.145552773,0.175621993,Technical Writer,HHLLH
